PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Num,Side,NumGroup,TotalExpense,Group,InGroup
8203_01,Europa,False,55 Cancri e,23.0,False,0.0,395.0,0.0,6.0,0.0,False,C,307.0,S,0,401.0,8203,True
8203_02,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,C,307.0,S,0,0.0,8203,True
8204_01,Europa,False,TRAPPIST-1e,25.0,False,0.0,1003.0,1629.0,73.0,748.0,False,E,541.0,S,1,3453.0,8204,True
8204_02,Europa,False,TRAPPIST-1e,30.0,False,209.0,157.0,2566.0,171.0,472.0,False,E,541.0,S,1,3575.0,8204,True
8205_01,Earth,True,TRAPPIST-1e,20.0,False,625.0,0.0,2.0,0.0,0.0,False,G,1331.0,P,2,627.0,8205,False
8207_01,Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1695.0,P,3,0.0,8207,False
8208_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1322.0,S,2,0.0,8208,False
8209_01,Earth,False,TRAPPIST-1e,57.0,False,6.0,510.0,372.0,0.0,0.0,True,G,1332.0,P,2,888.0,8209,False
8210_01,Mars,False,TRAPPIST-1e,47.0,False,1282.0,0.0,5.0,495.0,0.0,False,D,241.0,S,0,1782.0,8210,False
8211_01,Earth,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1323.0,S,2,0.0,8211,False
8212_01,Earth,False,PSO J318.5-22,29.0,False,487.0,0.0,60.0,12.0,0.0,False,F,1569.0,S,3,559.0,8212,False
8213_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,2.0,1.0,0.0,881.0,False,G,1333.0,P,2,884.0,8213,False
8214_01,Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,D,242.0,S,0,0.0,8214,False
8216_01,Earth,False,TRAPPIST-1e,18.0,False,22.0,0.0,681.0,0.0,1.0,True,G,1334.0,P,2,704.0,8216,False
8217_01,Earth,False,TRAPPIST-1e,49.0,False,0.0,4.0,50.0,0.0,746.0,False,F,1570.0,S,3,800.0,8217,False
8218_01,Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,B,272.0,P,0,0.0,8218,False
8219_01,Earth,True,TRAPPIST-1e,18.0,False,3.0,0.0,3.0,1773.0,0.0,False,G,1335.0,P,2,1779.0,8219,False
8220_01,Europa,False,TRAPPIST-1e,29.0,False,0.0,5157.0,1.0,136.0,32.0,True,A,99.0,S,0,5326.0,8220,False
8221_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1696.0,P,3,0.0,8221,False
8222_01,Mars,False,TRAPPIST-1e,43.0,False,1054.0,109.0,576.0,645.0,0.0,False,D,257.0,P,0,2384.0,8222,True
8222_02,Mars,False,TRAPPIST-1e,18.0,False,32.0,1255.0,1.0,0.0,0.0,True,F,1697.0,P,3,1288.0,8222,True
8224_01,Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1325.0,S,2,0.0,8224,False
8225_01,Mars,False,TRAPPIST-1e,15.0,False,85.0,0.0,1130.0,0.0,248.0,False,F,786.7146666666667,P,1,1463.0,8225,False
8226_01,Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1572.0,S,3,0.0,8226,True
8226_02,Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1572.0,S,3,0.0,8226,True
8226_03,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1572.0,S,3,0.0,8226,True
8227_01,Earth,False,TRAPPIST-1e,27.0,False,14.0,1186.0,460.0,12.0,9.0,True,E,527.0,P,1,1681.0,8227,False
8229_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1336.0,P,2,0.0,8229,False
8231_01,Earth,False,TRAPPIST-1e,33.0,False,201.0,819.0,0.0,0.0,0.0,True,G,1327.0,S,2,1020.0,8231,True
8231_02,Earth,False,TRAPPIST-1e,65.0,False,0.0,0.0,113.0,208.0,587.0,False,G,1327.0,S,2,908.0,8231,True
8232_01,Earth,False,TRAPPIST-1e,19.0,False,5.0,666.0,0.0,123.0,440.0,False,F,1574.0,S,3,1234.0,8232,False
8233_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,779.0,0.0,18.0,False,F,1575.0,S,3,797.0,8233,True
8233_02,Earth,False,TRAPPIST-1e,37.0,False,72.0,0.0,18.0,0.0,809.0,False,F,1575.0,S,3,899.0,8233,True
8235_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,21.0,22.0,1149.0,249.0,False,F,1576.0,S,3,1441.0,8235,False
8237_01,Earth,False,TRAPPIST-1e,19.0,False,511.0,0.0,0.0,267.0,0.0,False,F,1577.0,S,3,778.0,8237,False
8238_01,Earth,False,TRAPPIST-1e,20.0,False,749.0,16.0,0.0,0.0,29.0,False,F,1578.0,S,3,794.0,8238,True
8238_02,Earth,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1328.0,S,2,0.0,8238,True
8239_01,Earth,False,55 Cancri e,21.0,False,499.0,0.0,193.0,1.0,1.0,False,F,1579.0,S,3,694.0,8239,False
8242_01,Earth,False,TRAPPIST-1e,20.0,False,2.0,2.0,876.0,8.0,0.0,True,G,1330.0,S,2,888.0,8242,False
8243_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,44.0,0.0,795.0,69.0,False,G,1331.0,S,2,908.0,8243,False
8244_01,Earth,False,TRAPPIST-1e,27.0,False,1007.0,0.0,0.0,9.0,0.0,False,G,1337.0,P,2,1016.0,8244,False
8247_01,Europa,False,TRAPPIST-1e,23.0,False,0.0,2984.0,23.0,686.0,173.0,True,D,258.0,P,0,3866.0,8247,False
8248_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1339.0,P,2,0.0,8248,True
8248_02,Earth,False,PSO J318.5-22,72.0,False,309.0,0.0,0.0,0.0,463.0,False,G,1339.0,P,2,772.0,8248,True
8251_01,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1332.0,S,2,0.0,8251,False
8252_01,Earth,False,55 Cancri e,29.0,False,52.0,0.0,612.0,465.0,79.0,False,F,1699.0,P,3,1208.0,8252,True
8252_02,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1341.0,P,2,0.0,8252,True
8252_03,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1341.0,P,2,0.0,8252,True
8254_01,Mars,True,TRAPPIST-1e,27.51,False,0.0,0.0,0.0,0.0,0.0,True,F,1700.0,P,3,0.0,8254,False
8255_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,1.0,12.0,875.0,0.0,False,G,1333.0,S,2,888.0,8255,False
8257_01,Mars,False,TRAPPIST-1e,41.0,False,396.0,0.0,653.0,0.0,0.0,False,E,529.0,P,1,1049.0,8257,False
8259_01,Earth,False,TRAPPIST-1e,36.99,False,0.0,0.0,486.0,324.0,0.0,False,G,1342.0,P,2,810.0,8259,False
8260_01,Earth,False,55 Cancri e,19.0,False,84.0,4.0,4.0,629.0,0.0,False,F,1582.0,S,3,721.0,8260,True
8260_02,Earth,False,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1334.0,S,2,0.0,8260,True
8260_03,Earth,True,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1334.0,S,2,0.0,8260,True
8261_01,Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1343.0,P,2,0.0,8261,False
8264_01,Mars,False,TRAPPIST-1e,21.0,False,32.0,0.0,1008.0,0.0,0.0,True,F,1584.0,S,3,1040.0,8264,False
8265_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1344.0,P,2,0.0,8265,False
8266_01,Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1345.0,P,2,0.0,8266,False
8267_01,Mars,False,TRAPPIST-1e,29.0,False,304.0,0.0,48.0,946.0,0.0,False,E,530.0,P,1,1298.0,8267,True
8267_02,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1701.0,P,3,0.0,8267,True
8268_01,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,B,321.0,S,0,0.0,8268,True
8268_02,Europa,False,TRAPPIST-1e,19.0,False,0.0,3.0,0.0,918.0,2346.0,False,B,321.0,S,0,3267.0,8268,True
8270_01,Mars,False,TRAPPIST-1e,38.0,False,86.0,1144.0,783.0,0.0,0.0,True,F,1702.0,P,3,2013.0,8270,False
8271_01,Earth,False,TRAPPIST-1e,19.0,False,29.0,2633.0,0.0,0.0,124.0,True,F,1586.0,S,3,2786.0,8271,False
8272_01,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1587.0,S,3,0.0,8272,True
8272_02,Mars,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1587.0,S,3,0.0,8272,True
8272_03,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1587.0,S,3,0.0,8272,True
8273_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,369.0,515.0,False,G,1346.0,P,2,884.0,8273,False
8275_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1588.0,S,3,0.0,8275,False
8276_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,C,273.0,P,0,0.0,8276,True
8276_02,Europa,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,C,273.0,P,0,0.0,8276,True
8277_01,Earth,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1348.0,P,2,0.0,8277,False
8279_01,Earth,False,TRAPPIST-1e,31.0,False,0.0,4334.0,55.0,56.0,0.0,True,G,1349.0,P,2,4445.0,8279,False
8280_01,Earth,False,TRAPPIST-1e,34.0,False,0.0,0.0,880.0,22.0,0.0,True,F,1703.0,P,3,902.0,8280,False
8281_01,Earth,False,TRAPPIST-1e,45.0,False,0.0,1.0,233.0,453.0,17.0,False,F,1704.0,P,3,704.0,8281,False
8282_01,Earth,False,TRAPPIST-1e,61.0,False,67.0,0.0,654.0,0.0,86.0,False,G,1336.0,S,2,807.0,8282,False
8287_01,Mars,False,TRAPPIST-1e,21.0,False,1242.0,0.0,654.0,0.0,0.0,False,E,542.0,S,1,1896.0,8287,False
8288_01,Mars,False,TRAPPIST-1e,40.09,False,1852.0,0.0,870.0,0.0,7.0,False,D,259.0,P,0,2729.0,8288,True
8288_02,Mars,False,TRAPPIST-1e,15.0,False,1150.0,0.0,175.0,1.0,11.0,False,F,1705.0,P,3,1337.0,8288,True
8289_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1350.0,P,2,0.0,8289,False
8291_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1339.0,S,2,0.0,8291,False
8292_01,Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,C,310.0,S,0,0.0,8292,False
8294_01,Mars,True,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,True,E,543.0,S,1,0.0,8294,False
8295_01,Mars,False,TRAPPIST-1e,40.0,False,1309.0,0.0,0.0,0.0,0.0,False,F,1591.0,S,3,1309.0,8295,False
8297_01,Earth,False,TRAPPIST-1e,21.0,False,5.0,0.0,0.0,22.0,639.0,False,F,1592.0,S,3,666.0,8297,False
8298_01,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1593.0,S,3,0.0,8298,False
8300_01,Europa,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,1866.0,676.0,True,C,274.0,P,0,2542.0,8300,False
8301_01,Europa,False,TRAPPIST-1e,28.0,False,1722.0,5063.0,0.0,87.0,920.0,False,C,275.0,P,0,7792.0,8301,False
8302_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1340.0,S,2,0.0,8302,True
8302_02,Earth,False,TRAPPIST-1e,17.0,False,4.0,0.0,867.0,0.0,0.0,False,F,1594.0,S,3,871.0,8302,True
8303_01,Mars,False,55 Cancri e,23.0,False,218.0,0.0,2267.0,497.0,0.0,False,F,1595.0,S,3,2982.0,8303,False
8306_01,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1351.0,P,2,0.0,8306,True
8306_02,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1351.0,P,2,0.0,8306,True
8306_03,Earth,False,TRAPPIST-1e,41.0,False,836.0,0.0,0.0,0.0,49.0,False,G,1351.0,P,2,885.0,8306,True
8307_01,Europa,False,55 Cancri e,27.0,True,0.0,1337.0,1929.0,0.0,0.0,True,A,100.0,S,0,3266.0,8307,True
8307_02,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,A,100.0,S,0,0.0,8307,True
8310_01,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,E,545.0,S,1,0.0,8310,False
8313_01,Earth,False,TRAPPIST-1e,30.0,False,467.0,0.0,0.0,0.0,287.0,False,G,1341.0,S,2,754.0,8313,False
8314_01,Europa,False,TRAPPIST-1e,30.0,False,0.0,640.0,0.0,31.0,6201.0,False,D,245.0,S,0,6872.0,8314,True
8314_02,Europa,False,55 Cancri e,29.0,True,0.0,2949.0,0.0,2.0,654.0,True,D,245.0,S,0,3605.0,8314,True
8315_01,Earth,False,TRAPPIST-1e,21.0,False,380.0,177.0,161.0,0.0,85.0,False,F,1598.0,S,3,803.0,8315,False
8316_01,Earth,False,55 Cancri e,21.0,False,532.0,4.0,37.0,1.0,0.0,False,F,1709.0,P,3,574.0,8316,False
8317_01,Earth,False,55 Cancri e,18.0,False,2.0,83.0,576.0,37.0,0.0,False,F,1710.0,P,3,698.0,8317,False
8318_01,Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1711.0,P,3,0.0,8318,True
8318_02,Mars,False,TRAPPIST-1e,65.0,False,1399.0,0.0,0.0,0.0,0.0,False,F,1711.0,P,3,1399.0,8318,True
8318_03,Mars,False,55 Cancri e,25.0,False,149.0,0.0,194.0,731.0,0.0,False,F,1711.0,P,3,1074.0,8318,True
8318_04,Mars,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1711.0,P,3,0.0,8318,True
8319_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,729.0,0.0,75.0,False,F,1712.0,P,3,804.0,8319,False
8320_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1352.0,P,2,0.0,8320,False
8321_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,693.0,False,F,1713.0,P,3,693.0,8321,False
8322_01,Europa,False,PSO J318.5-22,45.0,True,0.0,49.0,0.0,4864.0,3902.0,False,C,178.86111904761898,P,0,8815.0,8322,True
8322_02,Europa,True,55 Cancri e,52.0,False,0.0,0.0,0.0,0.0,0.0,True,C,312.0,S,0,0.0,8322,True
8323_01,Earth,False,PSO J318.5-22,55.0,False,0.0,465.0,277.0,48.0,0.0,True,E,546.0,S,1,790.0,8323,False
8324_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1353.0,P,2,0.0,8324,False
8326_01,Earth,False,TRAPPIST-1e,31.0,False,773.0,0.0,0.0,0.0,1.0,False,G,1354.0,P,2,774.0,8326,False
8328_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1356.0,P,2,0.0,8328,False
8329_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1357.0,P,2,0.0,8329,False
8330_01,Earth,False,TRAPPIST-1e,39.0,False,799.0,0.0,0.0,4.0,0.0,False,F,1600.0,S,3,803.0,8330,False
8332_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1358.0,P,2,0.0,8332,False
8333_01,Europa,False,55 Cancri e,33.0,False,988.0,0.0,0.0,2274.0,3098.0,False,C,313.0,S,0,6360.0,8333,False
8334_01,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1359.0,P,2,0.0,8334,False
8335_01,Mars,False,TRAPPIST-1e,30.0,False,697.0,0.0,602.0,0.0,0.0,False,E,531.0,P,1,1299.0,8335,False
8336_01,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,E,547.0,S,1,0.0,8336,False
8338_01,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1716.0,P,3,0.0,8338,True
8338_02,Mars,False,TRAPPIST-1e,45.0,False,506.0,0.0,2.0,829.0,0.0,False,F,1716.0,P,3,1337.0,8338,True
8338_03,Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1716.0,P,3,0.0,8338,True
8339_01,Europa,False,TRAPPIST-1e,39.0,False,0.0,261.0,0.0,1831.0,1797.0,False,D,246.0,S,0,3889.0,8339,True
8339_02,Europa,False,TRAPPIST-1e,22.0,False,0.0,3716.0,0.0,1098.0,2065.0,False,D,246.0,S,0,6879.0,8339,True
8341_01,Earth,False,TRAPPIST-1e,37.0,False,477.0,0.0,167.0,0.0,46.0,False,F,1601.0,S,3,690.0,8341,False
8342_01,Europa,False,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,408.0,293.0,True,E,548.0,S,1,701.0,8342,True
8342_02,Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,E,548.0,S,1,0.0,8342,True
8342_03,Europa,False,55 Cancri e,37.0,False,0.0,2215.0,2.0,1294.0,274.0,False,E,548.0,S,1,3785.0,8342,True
8343_01,Earth,False,TRAPPIST-1e,27.0,False,1403.0,169.0,1081.0,0.0,0.0,False,F,1717.0,P,3,2653.0,8343,False
8344_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,D,247.0,S,0,0.0,8344,True
8344_02,Mars,False,TRAPPIST-1e,38.0,False,30.0,434.0,117.0,372.0,0.0,True,D,247.0,S,0,953.0,8344,True
8344_03,Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,D,247.0,S,0,0.0,8344,True
8345_01,Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,1792.0,16.0,248.0,False,F,1602.0,S,3,2056.0,8345,False
8346_01,Earth,False,TRAPPIST-1e,25.073333333333334,False,41.0,23.0,63.0,0.0,647.0,False,F,1718.0,P,3,774.0,8346,False
8348_01,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,E,532.0,P,1,0.0,8348,False
8354_01,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,B,323.0,S,0,0.0,8354,True
8354_02,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,B,323.0,S,0,0.0,8354,True
8356_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1361.0,P,2,0.0,8356,False
8360_01,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,B,326.0,S,0,0.0,8360,True
8360_02,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,B,326.0,S,0,0.0,8360,True
8362_01,Earth,False,TRAPPIST-1e,19.0,False,49.0,680.0,0.0,0.0,46.0,True,F,1720.0,P,3,775.0,8362,False
8363_01,Europa,False,55 Cancri e,25.0,False,0.0,1673.0,0.0,642.0,612.0,False,A,101.0,S,0,2927.0,8363,True
8363_02,Europa,False,TRAPPIST-1e,26.0,False,0.0,690.0,1.0,1030.0,2273.0,False,A,101.0,S,0,3994.0,8363,True
8365_01,Earth,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1363.0,P,2,0.0,8365,False
8366_01,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1364.0,P,2,0.0,8366,True
8366_02,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,F,1573.2162536074509,P,3,0.0,8366,True
8366_03,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1364.0,P,2,0.0,8366,True
8366_04,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,616.0,False,G,1364.0,P,2,616.0,8366,True
8366_05,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1364.0,P,2,0.0,8366,True
8368_01,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1365.0,P,2,0.0,8368,True
8368_02,Earth,False,55 Cancri e,49.0,False,336.0,64.0,377.0,0.0,0.0,True,F,1721.0,P,3,777.0,8368,True
8369_01,Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1604.0,S,3,0.0,8369,True
8369_02,Mars,False,TRAPPIST-1e,57.0,True,435.0,22.0,1435.0,4.0,0.0,True,E,549.0,S,1,1896.0,8369,True
8371_01,Earth,False,55 Cancri e,52.0,False,0.0,0.0,638.0,115.0,0.0,True,F,1605.0,S,3,753.0,8371,False
8373_01,Earth,False,TRAPPIST-1e,22.0,False,1.0,2.0,243.0,0.0,484.0,False,F,1606.0,S,3,730.0,8373,False
8374_01,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,B,236.59490873015875,S,0,0.0,8374,False
8375_01,Earth,False,PSO J318.5-22,15.0,False,64.0,0.0,0.0,0.0,640.0,True,F,1477.3774801587301,S,2,704.0,8375,False
8376_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1607.0,S,3,0.0,8376,False
8377_01,Mars,False,TRAPPIST-1e,40.0,False,963.0,14.0,320.0,1.0,0.0,False,E,537.0,P,1,1298.0,8377,False
8378_01,Earth,False,TRAPPIST-1e,13.0,False,0.0,0.0,505.0,2810.0,9.0,False,F,1608.0,S,3,3324.0,8378,False
8379_01,Earth,False,TRAPPIST-1e,24.0,False,462.0,0.0,0.0,0.0,240.0,False,F,1609.0,S,3,702.0,8379,False
8380_01,Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1367.0,P,2,0.0,8380,False
8381_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,788.0,3.0,False,E,550.0,S,1,791.0,8381,False
8382_01,Europa,False,TRAPPIST-1e,43.0,False,0.0,7269.0,0.0,2750.0,2367.0,False,C,277.0,P,0,12386.0,8382,False
8383_01,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1368.0,P,2,0.0,8383,True
8383_02,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1368.0,P,2,0.0,8383,True
8383_03,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1368.0,P,2,0.0,8383,True
8383_04,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1368.0,P,2,0.0,8383,True
8383_05,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1368.0,P,2,0.0,8383,True
8383_06,Earth,False,TRAPPIST-1e,57.0,False,0.0,839.0,1.0,0.0,2.0,True,G,1368.0,P,2,842.0,8383,True
8383_07,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1368.0,P,2,0.0,8383,True
8384_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,1535.0,0.0,False,F,1722.0,P,3,1535.0,8384,False
8386_01,Earth,False,55 Cancri e,27.0,False,0.0,1283.0,0.0,2256.0,0.0,False,G,1369.0,P,2,3539.0,8386,False
8388_01,Earth,False,TRAPPIST-1e,20.0,False,781.0,0.0,33.0,0.0,0.0,True,F,1724.0,P,3,814.0,8388,False
8390_01,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1370.0,P,2,0.0,8390,False
8392_01,Earth,False,PSO J318.5-22,24.0,False,86.0,669.0,1.0,0.0,0.0,False,F,1610.0,S,3,756.0,8392,False
8393_01,Earth,False,TRAPPIST-1e,21.0,False,163.0,146.0,54.0,245.0,95.0,False,F,1725.0,P,3,703.0,8393,False
8394_01,Europa,False,55 Cancri e,33.0,True,9.0,1365.0,0.0,5577.0,1483.0,False,B,276.0,P,0,8434.0,8394,False
8395_01,Europa,False,TRAPPIST-1e,32.0,False,0.0,13.0,0.0,2148.0,319.0,False,D,260.0,P,0,2480.0,8395,False
8397_01,Earth,False,PSO J318.5-22,22.0,False,2.0,104.0,404.0,0.0,0.0,True,G,1371.0,P,2,510.0,8397,False
8398_01,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,B,329.0,S,0,0.0,8398,True
8398_02,Europa,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,B,329.0,S,0,0.0,8398,True
8401_01,Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,C,315.0,S,0,0.0,8401,False
8403_01,Europa,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,C,316.0,S,0,0.0,8403,False
8404_01,Earth,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1346.0,S,2,0.0,8404,True
8404_02,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1346.0,S,2,0.0,8404,True
8405_01,Earth,False,TRAPPIST-1e,37.0,False,0.0,0.0,1025.0,0.0,0.0,True,G,1372.0,P,2,1025.0,8405,False
8406_01,Mars,False,TRAPPIST-1e,21.0,False,1214.0,179.0,566.0,0.0,619.0,False,D,250.0,S,0,2578.0,8406,False
8407_01,Earth,False,TRAPPIST-1e,34.0,False,44.0,1290.0,51.0,0.0,9.0,False,F,1613.0,S,3,1394.0,8407,False
8409_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1373.0,P,2,0.0,8409,False
8410_01,Earth,False,TRAPPIST-1e,52.0,False,289.0,302.0,0.0,112.0,0.0,False,F,1615.0,S,3,703.0,8410,False
8411_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,3137.0,0.0,0.0,0.0,True,F,1726.0,P,3,3137.0,8411,False
8414_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,171.0,591.0,22.0,0.0,False,G,1374.0,P,2,784.0,8414,False
8416_01,Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,635.0,2.0,0.0,True,E,553.0,S,1,637.0,8416,False
